ID,smiles,pat,pat_enc,par3,umap1,umap2,pca1,pca2
84105,CCOc1ccc(P(CC[Si](OCC)(OCC)OCC)c2ccc(OCC)cc2)cc1,pc3,0,0,6.824800968170166,7.44722318649292,8.494239205892512,-7.573286723890878
133811,COc1ccccc1-n1cccc1P(c1cc2ccccc2o1)c1cccn1-c1ccccc1OC,pc3,0,1,8.366339683532715,3.8043367862701416,8.838107072137577,0.0420153179466584
121566,COc1ccc(P(c2cccc(C)n2)c2ccc(OC)cc2C(C)C)c(C(C)C)c1,pc3,0,1,6.998318195343018,11.08578395843506,6.731791093294264,0.4284317239587919
231572,CSCP(C(=O)c1ccccc1)C(=O)c1ccccc1,pc3,0,0,5.163331985473633,8.662490844726562,-0.3657890817871738,-3.4288212899668773
174231,COc1cccc(P(c2cc(C)ccc2C)c2cc(C)ccc2C)c1,pc3,0,1,6.371508598327637,9.128620147705078,2.3219315388211883,3.413582411278333
267082,Cc1cc(C)c(C(=O)P(CC[Si](c2ccccc2)(c2ccccc2)c2ccccc2)CC[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c(C)c1,pc3,0,0,8.569845199584961,4.484146595001221,20.20477881299703,-8.917484736997656
194307,COc1cccc(OC)c1-c1ccccc1P(c1ccccc1-c1cc2ccccc2n1C)c1ccccc1-c1cc2ccccc2n1C,pc3,0,1,8.433650016784668,4.15148401260376,16.650409096759166,-1.793478664891231
87828,CCc1ccccc1P(C1=C(c2ccccc2)C2c3ccccc3C1c1ccccc12)c1ccccc1CC,pc3,0,0,9.02085304260254,5.0467634201049805,10.866946950468693,1.2255277892999414
229605,O=C(C(C(F)(F)F)C(F)(F)F)P(C(=O)C(C(F)(F)F)C(F)(F)F)n1c(-c2ccccc2)cc2ccccc21,pcn,5,0,5.14945125579834,8.6210298538208,4.771113558023921,-3.284553681812384
218122,Fc1ccc(P(c2ccc(F)cc2)c2ncccn2)cc1,pc3,0,1,4.94202184677124,11.086735725402832,-3.1714568375287464,2.1567820176624504
42217,CCCCn1nnc(P([C@H]2C[C@H](C)CC[C@H]2C(C)C)[C@H]2C[C@H](C)CC[C@H]2C(C)C)c1-c1ccccc1,pc3,0,0,8.759867668151855,5.156092166900635,9.795652219296,-0.4785211858993648
315252,Brc1ccccc1P(OCc1ccccc1)c1ccccc1Br,pco,1,0,1.6893095970153809,4.078755855560303,0.5247537871584311,-2.076721724796451
171446,Cc1ccc(P(c2cc(C)c(C)c(C)c2C)c2cc(C)c(C)c(C)c2C)s1,pc3,0,1,6.414917945861816,9.04552936553955,3.632956858176599,4.794022437375297
164686,Cc1cc(C)c(CP(Cc2c(C)cc(C)cc2C)B2Nc3ccccc3-c3ccccc32)c(C)c1,other,8,0,8.922586441040039,5.564542293548584,9.063800179361971,0.0461093640595381
67420,CCCCOC#CP(C#COCCCC)c1cc(C(C)(C)C)cc2c1Oc1ccc(C(C)(C)C)cc1C2(C)C,pc3,0,0,7.735769748687744,9.772847175598145,8.721603651283282,-4.790544008441351
87987,CCn1c(P(C(=O)C(C)(C)C)c2nc3ccccc3n2CC)nc2ccccc21,pc3,0,0,5.871976375579834,9.25472354888916,4.3809081925518365,-1.5060457785483026
319202,Br/C=C(\c1ccccc1)P(c1ccccn1)c1ccccn1,pc3,0,0,5.168763637542725,9.512354850769045,-0.288580163888165,-0.2923676383004647
105039,COCP(COC)C1(Cc2ccccc2)c2ccccc2-c2ccccc21,pc3,0,0,6.12226152420044,7.5505290031433105,5.027330559278033,-1.5547145257804704
62680,CCCCC(=Cc1ccccc1)P(Cc1ccccc1)C(=Cc1ccccc1)CCCC,pc3,0,0,8.850768089294434,5.151566505432129,8.97633930492815,-3.813420277621767
241362,Cc1c(C)n(C(C)C)c(=NP(c2ccccc2O)c2ccccc2O)n1C(C)C,pcn,5,0,6.380232334136963,4.637437343597412,5.866493285918654,0.797233412780661
254423,CCOC(=O)CP(C1=C(c2ccccc2)Cc2ccccc21)C1=C(c2ccccc2)Cc2ccccc21,pc3,0,0,8.823119163513184,4.774542808532715,11.04439473175132,-3.001389688685029
81683,CCO[Si](CCCP(CCC[Si](OCC)(OCC)OCC)COC(C)=O)(OCC)OCC,pc3,0,0,7.26320743560791,6.995584964752197,11.36427638036987,-11.269642154516978
110171,COc1cc(OC)c(-c2c(P(c3ccc(O)cc3)c3cc4ccccc4c(OC)c3-c3c(OC)cc(OC)cc3OC)cc3ccccc3c2OC)c(OC)c1,pc3,0,1,8.825651168823242,4.086184501647949,19.061710169619246,-4.034043966593317
197283,Cc1ccccc1-c1cc2ccccc2n1P(C#CC(F)(F)F)C#CC(F)(F)F,pcn,5,0,4.751418590545654,11.86411952972412,0.869770938317574,-1.5650295965530303
191518,Cc1csc(P(Oc2ccc(C)cc2C)c2cc(C)cs2)c1,pco,1,0,1.8924243450164795,3.848366260528565,-1.1410737599611014,-2.968192896978725
39560,Cc1cc(N(C)C)ccc1P(c1ccc2ccccc2c1-c1c(OC(C)C)ccc2ccccc12)c1ccc2ccccc2c1-c1c(OC(C)C)ccc2ccccc12,pc3,0,1,8.6062650680542,4.189616680145264,21.9168241899636,-2.93300629920665
75910,CCN(CC)P(c1cccc(Br)c1)N(CC)CC,pcn,5,0,2.134645462036133,5.360490798950195,-1.5445173166668469,1.1737478340918497
297958,COCCCP(c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1Cl,pc3,0,0,5.7487335205078125,7.933808326721191,1.230270234949035,-0.0169111762262683
208722,Cc1ccccc1-c1cc2ccccc2n1P(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,pcn,5,0,8.2313871383667,3.4610440731048584,7.84108995960004,-2.3155370097615267
210951,C[Si](C)(c1ccccc1)P(C1=C(c2ccccc2C(F)(F)F)c2ccccc2CC1)C1=C(c2ccccc2C(F)(F)F)c2ccccc2CC1,psi,7,0,8.783927917480469,4.438835620880127,15.30932856814874,-1.1701608865392197
53737,CC(NP(NC(C)c1ccccc1)C1C(N(C)C)=Cc2ccccc21)c1ccccc1,pcn,5,0,8.361092567443848,4.971577167510986,7.473261233872042,-2.8043620396715485
59193,CCC#CC(C)(C)P(C(C)(C)C#CCC)C12C3C4C5C1[Fe]45321678C2(c3ccccc3)C1(c1ccccc1)C6(c1ccccc1)C7(c1ccccc1)C28c1ccccc1,pc3,0,0,6.684225559234619,4.243912220001221,20.781091644280487,1.1042549893439215
35412,CCSP(CC(C)C)CC(C)C,other,8,0,3.159236192703247,7.451631546020508,-5.233063433451867,0.0618191828951887
86035,CCSC=C(c1ccccc1)P(CC(F)(F)C(F)(F)C(F)(F)C(F)F)C(=CSCC)c1ccccc1,pc3,0,0,8.750418663024902,5.016512393951416,9.157719562475233,-5.974112424886251
265649,c1ccc2c(c1)ccn2P(CCOc1ccc(C2SCCCS2)cc1)CCOc1ccc(C2SCCCS2)cc1,pcn,5,0,7.989722728729248,7.051513195037842,13.58266580300169,-11.198567283566325
92166,COc1ccc(C(F)(F)F)cc1P(c1ccccc1-c1ccc(N(C)C)cc1)c1ccccc1-c1ccc(N(C)C)cc1,pc3,0,1,8.757868766784668,4.4531755447387695,14.982906685674113,-3.662974361547208
311062,Cc1ccccc1-c1ccccc1P(c1ccccc1-c1cc2ccccc2c2ccccc12)c1ccccc1-c1cc2ccccc2c2ccccc12,pc3,0,1,8.327462196350098,4.471766471862793,18.98406130134195,-2.276570045761068
281168,CC(C)(C)CCP(OCC1CO1)OCC1CO1,pco,1,0,-0.3851697444915771,4.192836761474609,-3.4495392544989563,-5.974879285029585
214665,Fc1c(F)c(C(F)(F)F)c(F)c(F)c1P(c1ccccc1-c1cc2ccccc2c2ccccc12)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,pc3,0,1,8.959233283996582,3.9430127143859854,9.976218330650028,-0.9237052566268826
78878,CCOC(=O)c1ccccc1P(C(C)=C(C)C)c1ccccc1C(=O)OCC,pc3,0,0,6.959504127502441,8.106351852416992,6.230362829168969,-1.2010237545526583
252461,c1ccc(SCCP(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)cc1,pc3,0,0,8.370620727539062,5.660547733306885,6.52277840684047,1.7203198490426643
248398,O=[N+]([O-])c1ccc(P(C(Nc2ccccc2)c2ccccc2)C(Nc2ccccc2)c2ccccc2)cc1,pc3,0,0,8.444818496704102,6.610198974609375,9.548192801233869,-7.852437550113261
143383,C[C@]12CO[C@]3(P(c4ccc(C(F)(F)F)cc4C(F)(F)F)[C@@]45C[C@H]6CC[C@]4(C)[C@@]6(C)CO5)C[C@H]1CC[C@]23C,pc3,0,0,7.59619665145874,5.565190315246582,6.95957585005787,2.119560061278597
118354,COc1ccc(OC)c(P(c2c(OC)ccc(OC)c2-c2c(OC(C)C)cccc2OC(C)C)c2cccn2-c2ccccc2)c1-c1c(OC(C)C)cccc1OC(C)C,pc3,0,1,8.041150093078613,4.347007751464844,22.341263724932578,-1.3093628676984537
302422,CC(C)C(C)(C)[Si](C)(C)P(c1ccc2ccccc2c1-c1ccccc1)c1ccc2ccccc2c1-c1ccccc1,psi,7,0,8.790637969970703,4.710227489471436,14.193111242886838,0.7897243577729349
193960,Cn1c(-c2ccccc2)c(P(c2c(-c3ccccc3)n(C)c3ccccc23)C2c3ccccc3C=Cc3ccccc32)c2ccccc21,pc3,0,0,8.065138816833496,4.071914196014404,15.115315672012446,1.8221503312657177
173331,Cc1ccc(-c2ccccc2P(Cc2ccccc2)c2ccccc2-c2ccc(C)cc2C)c(C)c1,pc3,0,0,8.589529991149902,4.502721309661865,10.442802434812137,-0.1844337527606935
30849,COC(OC)c1ccccc1P(CC=C(C)C)CC=C(C)C,pc3,0,0,7.504001140594482,5.971238136291504,2.635366580195502,-1.3074226582849315
14345,COc1ccccc1-c1cc2ccccc2n1P(C#CC(C)(C)C)C#CC(C)(C)C,pcn,5,0,8.112686157226562,3.5977623462677,5.611489252861157,-1.0949728148016828
309874,CC(C)N(c1ccccc1)P(c1ccccc1)c1ccccc1,pcn,5,0,2.438802719116211,4.560904026031494,0.935791706457967,2.4835677965711147
191979,COc1cc(OC)c(P(c2c(C)nc3ccccn23)c2c(C)nc3ccccn23)c(OC)c1,pc3,0,1,7.260140419006348,8.626762390136719,7.263309269458199,1.84123293282342
277213,CC(C)c1ccccc1-c1ccccc1P(N1CCOCC1)N1CCOCC1,pcn,5,0,7.801351547241211,4.709167957305908,4.931958585632132,-0.8605541310804875
261847,COc1cccc(OC)c1-c1ccccc1P(CC1OCCCCCO1)CC1OCCCCCO1,pc3,0,0,8.780658721923828,5.0511794090271,9.933576374548824,-4.512093689634278
218068,Fc1ccc(P(c2ccc(F)cc2)c2ccc(-c3ccccc3)cc2)cc1,pc3,0,1,5.970151901245117,10.762950897216797,0.957760447400584,1.71572341602694
37257,Cc1cc(C)c(C2=C(P(N(c3ccccc3)C(C)C)N(c3ccccc3)C(C)C)c3ccccc3C2)c(C)c1,pcn,5,0,8.261791229248047,5.191465854644775,11.285174139300446,0.9480938178420264
254159,C1=CSC(=C2SC=C(P(C3=C(c4ccccc4)CCCC3)C3=C(c4ccccc4)CCCC3)S2)S1,pc3,0,0,8.794543266296387,4.558610439300537,10.180996857878451,-2.339585120039105
89856,COC(=O)CCP(C1C(N(C)C)=Cc2ccccc21)C1C(N(C)C)=Cc2ccccc21,pc3,0,0,8.780389785766602,5.3051276206970215,8.718095665191298,-2.4724012332486427
188045,Cc1ccccc1NP(Nc1ccccc1C)c1c(C)c(C)c(C)c(C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,pcn,5,0,8.400959968566895,4.343175888061523,14.735979448933538,-1.7315046291880958
153716,C[Sn](C)(C)CCP(CC[Sn](C)(C)C)c1ccccc1-c1ccccc1C(F)(F)F,pc3,0,0,8.582877159118652,4.822532176971436,10.136499361093913,-3.7920035739971247
151813,COc1c(C)c(C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c(P(c2ccc([Si](C)(C)C)s2)c2ccc([Si](C)(C)C)s2)c1C,pc3,0,1,7.97936487197876,4.397260665893555,16.291261329440342,0.928223896757518
30379,CC(C)=C(C)P(C(C)=C(C)C)c1c(C)c(C)cc(C)c1C,pc3,0,0,4.768837451934815,6.514171123504639,1.333221821460736,6.948073656967181
54507,CC(=C(c1ccccc1)c1ccccc1)P(OCC(F)(F)F)C(C)=C(c1ccccc1)c1ccccc1,pco,1,0,8.826700210571289,4.662679195404053,9.968175836696258,-3.527976582965292
317060,C#CCOP(c1ccccc1Cl)c1ccccc1Cl,pco,1,0,1.7984639406204224,4.049172401428223,-2.380568941333103,-0.9175231236319088
101633,COC(=O)c1ccc(P(Cc2cccnc2)c2ccc(C(=O)OC)cc2)cc1,pc3,0,0,6.194409370422363,12.167287826538086,3.248116472596068,-6.441535549070574
29627,CCCCC#CP(C(C)(C)c1ccccc1)C(C)(C)c1ccccc1,pc3,0,0,6.428904533386231,8.252243995666504,3.8656225600980463,2.369961335869028
216108,Cc1c(P(c2cc(F)cc(F)c2)c2cc(F)cc(F)c2)[nH]c2ccccc12,pc3,0,1,5.427700996398926,11.026771545410156,-0.104940929078197,1.252116643441017
3683,C/C(=C(\c1ccccc1)c1ccccc1C(F)(F)F)P(CC[Sn](c1ccccc1)(c1ccccc1)c1ccccc1)/C(C)=C(/c1ccccc1)c1ccccc1C(F)(F)F,pc3,0,0,8.26801872253418,4.494970798492432,22.18073527370741,-6.369046691477846
41706,CC(C)P(C(C)C)N(C)C,pcn,5,0,1.8729732036590576,6.150715351104736,-7.429652818708162,3.435518292867721
254116,O=C(c1cccc2ccccc12)P(C1=C(c2ccccc2)CCCC1)C1=C(c2ccccc2)CCCC1,pc3,0,0,8.873600006103516,4.850300312042236,10.33223292864668,-2.662964289024843
173469,Cc1ccc(C#CP(C#Cc2ccc(C)cc2)c2cc(-c3c(C(C)(C)C)cc(C(C)(C)C)cc3C(C)(C)C)cc(-c3c(C(C)(C)C)cc(C(C)(C)C)cc3C(C)(C)C)c2)cc1,pc3,0,0,8.20207405090332,9.642791748046877,17.722529881973347,-5.088730233501253
87334,CCc1ccc(P(c2ccc(CC)cc2)c2ccc3c(c2)CCCC3)cc1,pc3,0,1,6.032756328582764,10.435114860534668,0.8754473077533758,1.4762832320096662
34907,COc1ccc2ccccc2c1-c1ccccc1P(OCC(C)C)OCC(C)C,pco,1,0,8.666379928588867,5.227872371673584,6.867330594220345,-5.614819160290681
322534,Cc1ccc(P(c2cccs2)c2cccs2)cc1C,pc3,0,1,5.0065507888793945,10.165833473205566,-3.1210482174432115,3.0678299201167376
41961,CC(C)P(C(c1ccccc1)=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)C(C)C,pc3,0,0,8.414046287536621,5.518779277801514,8.105696496511623,3.392097356694181
214295,COC(=O)C(=C(\C(=O)OC)c1ccccc1)/C(C(=O)OC)=C(/C(=O)OC)P(c1c(F)c(F)c(C(F)(F)F)c(F)c1F)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,pc3,0,0,8.692167282104492,4.192667007446289,13.426818104030128,-5.729473272336477
192932,Cc1sccc1P(c1ccsc1C)n1c(-c2ccccc2)cc2ccccc21,pcn,5,0,3.2527618408203125,4.375714302062988,5.309446989393448,1.5106987241310452
140324,COC(=O)c1ccc(P(c2ccccc2SC)c2ccccc2SC)cc1,pc3,0,1,6.82823657989502,11.033090591430664,5.31197192698077,-1.067618462393485
233080,CC(C)(C)CCP(c1ccc(C=O)cc1)c1ccc(C=O)cc1,pc3,0,0,5.066626071929932,11.949241638183594,2.346948493226936,-5.157684072137239
163430,Cc1cc(C)c(C)c(P(c2c(C)cccc2C)c2c(C)c(C)cc(C)c2C)c1C,pc3,0,1,5.126839637756348,5.241270065307617,7.534683813619353,12.875715991264876
123924,COc1ccc(P(C#N)c2ccc(OC)c(OC)c2OC)c(OC)c1OC,pc3,0,0,6.879420280456543,11.31330394744873,3.832578048525331,-4.1193751646150485
157189,Cc1c(P(c2nc(C#N)c(C#N)nc2Cl)c2c(C)c3ccccc3n2Cc2ccccc2)n(Cc2ccccc2)c2ccccc12,pc3,0,1,8.965658187866211,4.243300437927246,15.507449386625074,-4.549743155095258
127407,COc1cccc(OC)c1-c1c(P(B2Nc3ccccc3-c3ccccc32)c2c(-c3c(OC)cccc3OC)n(C)c3ccccc23)c2ccccc2n1C,other,8,0,8.209379196166992,4.283669471740723,19.445544668907928,-0.5256216168750089
254669,Fc1cccc(NP(C2=C(c3ccccc3)Cc3ccccc32)C2=C(c3ccccc3)Cc3ccccc32)c1,pcn,5,0,8.442069053649902,5.246726512908936,10.029471012007654,-1.792264096887232
204013,COC(OC)c1ccc(P(c2ccc(OC(F)(F)F)cc2)c2ccc(OC(F)(F)F)cc2)cc1,pc3,0,1,6.719278335571289,11.49850368499756,2.5454887787768627,-2.083374190579188
117222,COc1ccc(OC)c(P(c2c(OC)ccc(OC)c2-c2c(C(C)C)cc(C(C)C)cc2C(C)C)n2ccnc2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,pcn,5,0,8.265419960021973,4.381815433502197,22.0272852866899,-2.6292948589554195
102664,COC(OC)c1ccc(P(c2ccc(C(OC)OC)cc2)c2ccc(C(F)(F)F)cc2-c2ccccc2)cc1,pc3,0,1,8.87965202331543,3.679237127304077,9.626729192709272,-4.343900774114359
231661,Cc1ccnn1P(C(=O)c1ccccc1)C(=O)c1ccccc1,pcn,5,0,5.221356391906738,8.561902046203613,0.1329021328979816,-3.330608912235702
31585,CC(C)C#CP(C#CC(C)C)c1cccn1C,pc3,0,0,4.645238876342773,9.886856079101562,-3.620897393401457,2.1844224899961007
74972,CCN(C)P(CN(C)C)N(C)CC,pcn,5,0,1.592463135719299,5.884239196777344,-5.278983718940364,2.314061602720975
65282,CCCCCCCP(CCCCCCC)c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,pc3,0,0,8.298810005187988,4.606813907623291,16.972077943729353,-6.507164429913688
65526,CCCCCCCP(CCCCCCC)C1CC1,pc3,0,0,6.7669782638549805,6.996973037719727,1.560697460685852,-4.520338112895049
63775,CCCCC=CP(C=CCCCC)c1ccccc1O,pc3,0,0,6.645660877227783,7.036096096038818,3.156727680687794,-4.3346018743372845
134086,COc1ccc(P(/C(C)=C(/c2ccccc2)c2ccccc2OC)/C(C)=C(/c2ccccc2)c2ccccc2OC)c(C)c1,pc3,0,0,8.922280311584473,4.479681968688965,15.000838771173036,-3.0978395648185093
132512,COc1ccccc1-c1cc2ccccc2n1P(c1ccc(C(F)(F)F)cc1)n1c(-c2ccccc2OC)cc2ccccc21,pcn,5,0,8.871617317199707,4.260648727416992,12.983547883568278,-4.563445821374756
157519,CCSC=C(c1ccccc1)P(c1ccc(C#N)cc1C)c1ccc(C#N)cc1C,pc3,0,0,6.996888637542725,9.395495414733888,8.525399015527665,-4.915540240528833
320528,CC(C)(C)C(=O)P(c1cccnc1)c1cccnc1,pc3,0,0,4.629860877990723,10.873712539672852,-3.1265862157332736,0.789093962887499
147539,C[Si](C)(C)N(P(Oc1ccccc1)N([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,pon,3,0,2.699251174926758,4.895080089569092,4.931394331523801,0.6337494857449074
113699,COc1ccc(C(F)(F)F)cc1P(c1cc(C(F)(F)F)ccc1OC)[Si](c1ccccc1)(c1ccccc1)c1ccccc1,psi,7,0,8.430867195129395,6.9276933670043945,13.323521309135634,-1.541472593465058
17865,Cc1ccc(OP(OC(C(=O)OC(C)(C)C)(C(F)(F)F)C(F)(F)F)OC(C(=O)OC(C)(C)C)(C(F)(F)F)C(F)(F)F)c(C)c1,po3,2,0,1.1189361810684204,2.7704110145568848,7.4889768236898195,-12.477200549987426
124456,COc1ccc(P(c2ccc(OC)cc2)C(F)(F)C(F)(F)F)cc1,pc3,0,0,4.795480251312256,11.257237434387209,-1.5771136074695766,-1.2312079814641756
286337,CC(C)(C)c1cc(C(C)(C)C)c(-c2cc(-c3c(C(C)(C)C)cc(C(C)(C)C)cc3C(C)(C)C)cc(P(SCCCl)SCCCl)c2)c(C(C)(C)C)c1,other,8,0,8.275745391845703,9.636337280273438,16.40038250224593,-8.261093587605712
245331,COc1ccc(P(B2Nc3ccccc3-c3ccccc32)B2Nc3ccccc3-c3ccccc32)cc1,other,8,0,7.08247184753418,9.555863380432127,8.473259224822709,-0.1318138871713849
189753,Cc1ccnn1P(c1ccc([Si](C)(C)C)cc1)n1nccc1C,pcn,5,0,2.5676045417785645,4.407700061798096,0.2748140683075618,-0.1101980957671012
69393,CCCCSP(Nc1cccc(C)n1)SCCCC,other,8,0,3.3580081462860107,5.829857349395752,-0.2558707747730204,-6.401281777656038
4420,C=C(C)COP(OCC(=C)C)[Si](C)(C)C(C)(C)C(C)C,psi,7,0,0.2443983852863311,4.114148139953613,-0.5007077254579657,-3.5217299974741554
58894,CCC#CC(C)(C)P(n1cc(C(=O)OCC)c(C(=O)OCC)c1)C(C)(C)C#CCC,pcn,5,0,5.774317741394043,8.407605171203613,5.204953565138768,-3.9250107788894497
103076,COc1ccc(-c2c(OC)ccc3ccccc23)c(OC)c1P(c1ccccc1C(OC)OC)c1ccccc1C(OC)OC,pc3,0,1,8.80296516418457,4.272630214691162,14.34733050351844,-2.0946261408600164
22878,COc1ccccc1-n1cccc1P(Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,pco,1,0,1.8571312427520752,2.596918821334839,11.483689382753608,-8.544595317249199
193171,COc1ccccc1C1=C(P(c2c(-c3cccc4ccccc34)n(C)c3ccccc23)c2c(-c3cccc4ccccc34)n(C)c3ccccc23)[C@H]2c3ccccc3[C@@H]1c1ccccc12,pc3,0,0,8.118816375732422,4.149643421173096,21.33190415711913,-0.4179632229996469
190672,Cc1cn(P(c2ccc(OC(C)(C)C)cc2)n2cc(C)c3ccccc32)c2ccccc12,pcn,5,0,2.5517985820770264,3.8926637172698975,4.791209308697882,-2.9470336238374983
37614,CC(C)OCCP(CCOC(C)C)c1ccc2ccccc2c1-c1c(OC(C)C)ccc2ccccc12,pc3,0,0,8.653518676757812,4.764108180999756,13.01579159922698,-5.36195096199837
265559,c1ccc2c(c1)CCN2P(CCOc1ccc(C2SCCCS2)cc1)CCOc1ccc(C2SCCCS2)cc1,pcn,5,0,8.56592082977295,5.858430862426758,13.982156505946628,-10.399323628801165
110375,COc1cc(OC)c(-c2ccccc2P(c2ccc(C(C)(C)C)s2)c2ccccc2-c2c(OC)cc(OC)cc2OC)c(OC)c1,pc3,0,1,8.579628944396973,4.297167778015137,15.764566957714436,-3.293036190861439
124546,COc1ccc(P(c2ccc(OC)cc2)C23CC4CC(CC(C4)C2)C3)cc1,pc3,0,0,6.473038196563721,10.49567699432373,2.574342634479272,2.25392941757256
158482,Cc1cc(C(F)(F)F)ccc1P(c1ccc(C(F)(F)F)cc1C)c1cccc2ccccc12,pc3,0,1,5.948220252990723,11.455677032470703,5.530761463289313,0.7817432513228426
38491,CC(C)OP(OC(C)C)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,pco,1,0,1.1365327835083008,3.750518798828125,-2.8715165724500813,-3.4136200298003487
213090,CCCCC(=Cc1ccccc1)P(C(F)=C(C(F)(F)F)C(F)(F)F)C(F)=C(C(F)(F)F)C(F)(F)F,pc3,0,0,7.719692230224609,7.232558727264404,3.5570451064227835,-3.1684129862861474
100068,COC(=O)c1ccc(C(=O)Oc2c(F)c(F)c(F)c(F)c2F)cc1P(C(=C(c1ccccc1)c1ccccc1)C(C)C)c1cc(C(=O)Oc2c(F)c(F)c(F)c(F)c2F)ccc1C(=O)OC,pc3,0,0,8.86812973022461,4.241335391998291,18.703860969773093,-7.05783551044332
240397,Oc1cccc(P(CC2CCCCC2)c2cccc(O)c2)c1,pc3,0,0,5.33578634262085,8.00723648071289,0.0390267750655947,-1.7012334485727052
14664,CC(C)(C)C#CP(C#CC(C)(C)C)c1ccccc1C1CCCCC1,pc3,0,0,5.8100905418396,9.54106616973877,1.5353245376055042,2.0904446137876267
150456,C[Si](C)(C)P(c1ccccc1Cl)[Si](C)(C)C,psi,7,0,2.47671127319336,9.005012512207031,-0.8125121920759275,7.271714411339559
94618,CN(C)c1ccccc1-c1ccccc1P(CC(F)(F)F)c1ccccc1-c1ccccc1N(C)C,pc3,0,0,8.607802391052246,4.850471019744873,11.510488556168612,-1.6194835292154013
247833,[H]P(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,other,8,0,0.7594249844551086,7.345427989959717,-12.336334032549995,3.868956672410541
128000,COc1cccc(OC)c1-c1ccccc1P(C1=CSC(=C2SC=CS2)S1)c1ccccc1-c1c(OC)cccc1OC,pc3,0,0,8.630049705505371,4.163735866546631,14.930780102335126,-2.799645296357814
63679,CCCCC=CP(C=CCCCC)c1c(-c2ccccc2C)n(C)c2ccccc12,pc3,0,0,8.6348295211792,4.7110772132873535,10.482304659616286,-3.6243493403865386
281057,C1CCC(OP(OC2CCCCC2)OC2CCCC2)CC1,po3,2,0,-0.6383110284805298,4.370523452758789,-2.2046911665440114,-6.11905283799135
49482,CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)B1P(Oc1ccc(I)cc1)B1N(c2c(C(C)C)cccc2C(C)C)C=CN1c1c(C(C)C)cccc1C(C)C,other,8,0,6.56599235534668,4.474738121032715,22.20349104641449,5.489493191683419
123469,COc1ccc(P(c2ccc(OC)cc2OC)c2c3ccccc3cc3ccccc23)c(OC)c1,pc3,0,1,7.129782676696777,11.135819435119627,9.325928635639247,0.6491069956711042
146622,CCc1ccccc1P(C[Si](C)(C)C)C[Si](C)(C)C,pc3,0,0,7.158649921417236,5.948363304138184,1.990208312312293,2.540508101799737
144201,CC(C)(C)NP(C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C,pcn,5,0,6.107061862945557,5.526019096374512,5.116171401794758,4.998113303013909
126615,COc1ccc(P(c2c(OC)cccc2N(C)c2ccccc2)c2c(OC)cccc2N(C)c2ccccc2)c(-c2ccccc2OC)c1,pc3,0,1,8.107243537902832,4.45952844619751,18.25193900280876,-0.4655886185367001
78089,CCOC(=O)P(C(=O)OCC)c1cccc(=O)[nH]1,pc3,0,0,4.312349319458008,9.707387924194336,-4.538343430016885,-5.103595528620049
110239,COc1cc(OC)c(-c2c(P(c3cc4ccccc4c(OC)c3-c3c(OC)cc(OC)cc3OC)N3CCc4ccccc43)cc3ccccc3c2OC)c(OC)c1,pcn,5,0,8.423785209655762,4.251720428466797,19.403007391844685,-4.205362979593248
301232,C=CCCCP(c1ccc2ccccc2c1)c1ccc2ccccc2c1,pc3,0,0,6.229297637939453,7.793241024017334,3.223585965834709,-2.327179335953217
193877,Cn1c(-c2ccccc2)c(P(C2=C(c3ccccc3C(F)(F)F)c3ccccc3CC2)c2c(-c3ccccc3)n(C)c3ccccc23)c2ccccc21,pc3,0,0,8.245878219604492,4.448537826538086,17.87199026626505,0.2348351352658435
263589,CS(=S)c1ccc(P(CCCCCCCBr)CCCCCCCBr)cc1,pc3,0,0,7.3164801597595215,6.958403587341309,11.19473593472662,-11.14067075266732
266737,c1ccc(SCCP(CCSc2ccccc2)c2cc3ccccc3o2)cc1,pc3,0,0,6.877452850341797,7.325904846191406,7.69088482444644,-8.493601321594207
87029,CCc1ccc(P(c2ccc(CC)cc2)c2ccc(OC)cc2)cc1,pc3,0,1,6.1520771980285645,11.033516883850098,0.4245794713812107,0.7622496817839598
152213,C=CCN(CC=C)P([Si](C)(C)c1ccccc1)[Si](C)(C)c1ccccc1,psi,7,0,5.81387996673584,7.173125267028809,4.680229854518873,2.71689621282074
